Age,Balance,Products,Active,Tenure,CreditScore,EstimatedSalary,Churn
45,19592.39,3,0,6.6,576,250000.0,1
27,99122.59,2,1,7.1,679,78282.42,0
47,66955.44,2,0,4.9,496,90654.14,0
32,87314.51,1,0,5.7,509,124428.77,1
34,79082.71,2,1,9.4,628,78500.35,0
43,160893.95,3,0,4.6,689,129152.86,0
35,97615.89,2,1,2.6,693,23890.33,0
49,55096.11,1,0,6.4,777,87100.03,0
32,198861.57,2,0,2.2,657,85923.99,0
34,40420.5,3,1,4.5,620,84534.76,0
33,111792.19,3,1,3.5,545,60654.42,1
34,99635.15,1,1,3.2,619,135309.53,1
51,140443.78,2,1,4.4,707,71722.86,0
46,228296.92,1,0,7.2,710,98487.85,1
57,250000.0,1,1,7.8,671,88507.39,1
63,115414.45,1,0,7.3,694,112727.52,1
30,66116.13,2,0,5.8,752,171355.79,1
41,61280.22,2,0,4.4,656,98258.96,0
28,61057.74,1,1,0.0,759,131425.26,1
32,136976.49,1,1,5.9,592,96062.71,0
34,15261.62,1,0,0.0,644,71672.42,1
29,38335.4,1,0,0.2,612,84445.7,1
29,137063.03,2,0,4.6,713,79218.95,0
39,205323.8,1,1,5.7,569,116219.73,0
28,206114.88,1,1,3.9,624,94424.74,1
48,119242.65,4,0,8.8,501,62953.14,0
31,188411.6,1,0,6.2,698,81444.89,1
68,230862.04,3,1,4.4,750,45292.76,0
35,82350.24,2,0,8.5,723,82825.69,0
41,215926.78,2,1,8.9,715,90052.9,0
27,27702.26,2,1,6.3,717,203082.31,0
57,37400.97,1,1,3.1,706,165110.19,0
51,86048.57,2,1,3.6,699,56513.31,0
43,24442.91,2,1,1.4,704,98554.13,1
27,162649.9,1,1,4.9,598,99335.13,0
42,73418.08,2,1,2.4,634,81134.87,0
29,100397.17,2,1,4.2,656,83496.09,0
55,103083.59,3,1,5.7,623,76748.38,0
48,84453.03,2,1,0.0,525,209040.6,1
41,60751.25,1,0,1.8,551,74628.82,1
18,157471.85,3,0,3.7,668,104923.49,0
30,72238.29,3,1,4.9,722,28839.5,0
47,102108.88,2,1,3.8,651,130375.07,1
52,141402.0,1,0,4.3,850,153350.22,1
51,229634.2,2,0,3.2,576,56058.52,1
24,218078.19,2,0,1.4,686,71483.07,1
43,77211.38,1,0,3.7,753,110275.99,0
50,58269.77,3,0,4.5,735,90791.62,1
23,250000.0,2,0,4.2,702,111016.18,0
40,71936.55,2,1,5.3,736,79087.21,0
43,153258.14,2,0,6.0,654,208154.19,0
37,23178.46,1,0,6.7,783,66581.49,0
21,14812.36,3,0,3.4,753,250000.0,0
37,115334.98,2,1,1.1,582,157381.92,0
37,92381.32,2,1,8.2,676,130877.47,0
39,180106.72,1,1,6.0,526,56350.7,0
34,61318.1,1,1,2.6,772,135526.44,0
36,134235.19,2,0,5.7,668,118105.93,0
40,173814.89,1,0,7.7,758,34673.82,1
44,63278.99,3,1,9.3,641,47834.14,0
37,85975.49,3,0,5.6,501,105714.52,0
36,44020.95,2,1,7.6,850,84760.09,1
41,184378.9,1,1,2.0,660,71335.53,1
21,158831.09,2,1,4.9,570,146252.83,0
45,166813.2,1,1,4.2,742,60467.68,0
40,92105.44,2,0,5.9,813,73328.64,0
40,157021.83,2,0,9.0,634,67265.42,1
50,98147.24,3,0,5.6,642,113226.0,1
20,250000.0,1,1,2.7,669,41514.94,1
20,108915.88,1,0,1.8,561,71941.79,1
43,209999.34,4,1,9.1,595,41453.21,0
40,92481.81,2,1,6.3,793,78180.14,0
42,250000.0,3,1,6.1,639,124609.11,0
35,58149.72,3,0,4.1,583,125613.92,1
47,145923.36,2,0,5.7,614,64870.33,0
49,67513.69,1,1,2.5,736,114411.84,1
45,130302.2,2,0,6.0,492,82804.81,0
37,72204.82,2,1,2.1,670,166051.49,0
19,108612.13,3,1,4.1,847,84887.46,0
48,80343.73,1,0,3.4,812,23616.33,1
52,169756.4,2,0,0.0,696,134614.63,1
46,150053.83,1,0,4.1,755,73201.44,1
31,65682.12,2,0,2.8,755,79552.7,0
47,64233.48,2,1,4.5,640,104687.03,1
49,54191.47,3,0,5.0,724,47403.27,1
56,45864.99,1,0,9.4,793,93074.83,1
31,177370.14,1,1,5.8,549,114472.35,0
38,51738.78,1,1,5.8,696,106021.15,0
47,137849.21,1,1,6.2,679,68737.2,0
41,75258.91,1,0,7.2,658,140636.57,1
29,206082.46,3,0,6.1,651,57451.23,1
44,250000.0,1,0,5.7,669,67919.62,1
46,4025.29,1,1,6.8,675,84657.1,0
41,57564.05,2,1,0.0,739,102798.47,0
42,74327.4,1,1,10.0,688,77770.73,0
37,94437.87,1,1,9.0,636,156440.19,0
55,90263.86,3,1,5.5,583,102790.04,1
31,36932.4,1,1,1.5,612,93116.91,0
34,250000.0,1,1,8.0,671,101176.95,1
40,92687.38,2,1,3.3,594,125163.06,0
49,149605.15,1,0,6.3,726,100299.27,0
25,152702.12,1,1,1.8,684,39866.13,0
27,29827.05,1,1,10.0,741,146949.45,0
20,83800.76,1,1,1.4,599,94979.73,1
40,177363.08,3,0,5.2,584,122485.6,1
29,250000.0,1,0,0.0,741,74973.53,1
36,85118.9,1,0,4.9,660,39558.76,1
47,35129.56,1,0,3.9,634,32275.24,0
34,69596.24,3,0,7.8,706,58841.31,1
42,82423.45,1,0,3.9,703,113589.61,1
37,80119.89,3,1,7.8,550,161395.94,1
47,54239.51,1,1,2.4,761,103099.72,0
45,31816.6,3,1,4.3,617,56053.54,0
33,43659.37,1,1,4.3,786,63241.06,0
38,70060.96,1,1,6.2,543,166028.93,0
50,175424.54,2,1,5.9,675,49896.87,1
44,220628.38,1,1,6.8,635,231738.01,1
26,117144.14,2,1,5.7,492,209353.99,1
47,44728.64,2,1,6.7,703,235199.62,0
29,73170.9,2,1,2.8,496,106817.88,0
54,15595.21,1,1,6.0,627,77178.7,1
50,250000.0,2,1,9.0,738,105653.57,0
43,64672.72,1,0,0.8,608,135459.53,0
42,141241.73,4,1,6.2,578,67152.12,0
38,210723.13,2,1,6.7,714,54831.68,0
47,250000.0,2,1,8.7,630,79204.91,0
36,188268.98,3,1,6.8,618,63578.23,0
42,79745.24,2,1,5.3,752,157308.46,0
49,154255.76,2,1,6.1,557,68198.08,0
34,250000.0,1,1,3.2,613,93958.04,0
34,64192.88,2,0,4.0,719,140074.99,1
28,30345.29,1,0,1.7,551,160090.41,1
29,54590.57,1,1,8.7,792,98855.71,0
22,147393.19,2,1,6.1,633,106990.81,0
47,81290.59,1,0,2.7,720,56949.44,1
58,101508.51,2,1,5.7,720,142620.2,0
54,164351.24,1,0,7.9,638,158919.08,1
24,53602.28,1,1,7.5,612,38789.55,0
47,97933.18,2,1,2.7,647,198966.27,1
54,72198.75,1,1,0.0,707,65661.51,1
35,250000.0,2,0,6.0,571,117612.29,0
41,184427.01,2,0,2.8,554,93196.71,1
20,81712.6,3,0,6.6,769,87587.7,0
43,78307.56,1,1,7.4,591,82012.9,0
29,250000.0,2,0,7.8,678,57578.9,0
42,250000.0,1,1,9.4,634,113924.08,0
24,146735.55,1,1,8.1,637,79129.8,0
45,104918.53,1,0,9.4,764,49927.38,1
50,37542.71,1,0,8.4,643,56489.66,1
32,54988.37,2,1,8.7,621,50310.25,0
29,35035.72,1,1,4.9,628,71075.59,0
18,216198.57,1,1,1.8,610,111955.82,1
37,38067.85,2,1,10.0,596,65353.21,0
34,77550.87,2,1,5.2,610,139596.81,0
24,19021.88,1,0,8.1,783,85299.04,1
45,27562.59,1,1,3.6,707,79010.24,0
36,169379.09,1,0,7.4,622,90681.57,1
29,131781.59,2,1,0.0,729,168616.92,0
34,107642.03,3,1,4.0,523,48555.49,1
51,78643.27,2,1,4.8,760,189648.96,0
46,24238.25,2,1,6.2,754,138640.15,0
39,70820.26,1,1,7.7,829,89127.17,0
46,93685.76,3,0,2.3,731,153265.43,0
28,161794.61,1,0,6.6,685,77843.23,1
40,208516.29,1,1,8.1,753,102346.58,0
41,172920.92,1,1,10.0,600,70539.52,0
35,131237.8,1,0,6.8,618,139034.69,0
44,106468.05,2,1,3.9,645,65466.9,0
32,122415.33,1,0,1.8,760,87943.47,1
45,67191.27,1,0,9.6,582,122171.05,1
46,113069.14,1,0,6.8,573,144242.37,0
18,93291.95,3,1,4.9,669,62195.95,0
52,250000.0,2,0,1.0,707,126307.81,0
18,124585.81,3,1,2.7,594,57853.64,1
34,14196.55,3,1,6.6,704,34197.78,0
50,75490.25,3,0,5.9,759,64275.66,0
37,85893.7,1,1,0.1,746,131027.43,1
25,188524.46,1,0,6.6,678,89506.57,1
29,135719.71,1,1,1.1,643,70743.49,1
50,131056.57,1,1,8.4,789,92275.15,0
21,245619.33,2,0,5.5,651,90911.77,1
51,250000.0,1,0,3.8,725,119064.34,1
39,169213.23,1,1,7.5,807,43577.47,1
28,79955.48,2,0,5.9,717,85948.72,1
34,81786.48,1,1,8.3,570,95176.63,0
30,225637.97,1,0,5.2,551,48686.08,1
49,81599.27,1,0,5.3,626,48386.58,1
47,101355.14,2,0,4.3,707,76377.71,1
23,74254.79,1,1,5.7,686,90345.9,0
36,44063.13,1,1,9.2,827,90489.19,0
31,250000.0,1,0,3.7,685,70067.06,1
53,101852.48,2,1,6.6,624,68786.61,0
26,250000.0,1,1,2.8,559,75337.67,0
56,82434.52,1,0,0.0,744,102939.81,1
40,64643.59,3,0,5.5,650,157573.04,1
28,159778.45,3,0,5.9,530,33136.36,0
33,207936.05,1,0,4.7,652,119123.48,1
32,216682.33,1,0,1.3,570,85609.09,1
27,92768.36,1,1,5.8,616,114021.23,1
41,170994.51,2,0,5.7,650,153439.17,0
28,70280.99,1,0,2.8,578,64071.71,1
18,112048.04,3,0,1.6,611,137654.48,0
36,86281.23,2,1,4.4,590,51187.25,0
22,76780.2,2,1,6.6,593,95319.02,0
32,115360.5,1,1,6.0,569,80695.04,0
31,43066.94,3,0,2.8,611,91893.97,1
31,196946.87,2,1,5.3,578,57670.41,0
60,77019.19,2,0,7.2,697,109552.87,0
41,190897.0,1,0,2.1,666,183761.54,1
42,51114.78,2,1,5.2,746,58117.92,0
22,76814.42,2,1,8.3,801,98017.9,0
33,42941.58,3,1,1.8,704,132284.19,0
42,41557.9,2,1,7.9,686,78749.85,0
30,56843.0,2,1,9.0,709,165999.78,0
49,51773.64,1,1,4.4,687,74176.69,0
28,43253.9,2,0,4.1,654,85411.18,1
37,106689.57,3,1,7.6,648,57563.59,0
34,157699.43,2,1,4.5,568,95275.75,0
42,163227.21,1,1,0.0,717,90122.51,0
34,22444.24,1,0,4.8,647,119816.96,1
37,85874.22,2,1,6.2,766,67593.85,0
38,79636.96,3,1,6.9,723,66215.31,1
33,248428.64,1,0,2.8,600,110822.64,1
45,88344.74,1,1,4.3,750,168771.44,0
42,100415.11,3,1,7.4,445,119445.99,0
39,31010.82,2,1,4.9,804,206674.52,1
36,55640.07,1,0,1.2,543,115549.39,1
48,29259.53,1,0,8.1,690,113691.82,0
38,111596.64,1,1,4.5,684,122179.52,1
37,250000.0,1,0,7.7,740,175824.53,0
41,57213.76,2,0,1.5,624,157073.87,1
57,88868.3,2,0,4.7,478,55235.98,0
27,52040.88,2,0,6.3,624,129033.43,1
48,66021.33,2,0,4.8,632,101414.91,1
21,113249.86,1,1,2.0,486,82474.89,1
42,250000.0,1,1,0.0,654,40527.94,0
56,245536.74,1,0,8.8,564,45003.36,1
45,250000.0,1,1,5.6,702,76386.0,0
42,192010.78,2,1,7.9,630,46560.08,0
34,88003.95,1,0,7.3,807,77101.22,0
40,79315.08,2,0,6.5,630,124121.79,1
37,57492.5,1,0,4.2,684,69295.46,1
32,7903.4,1,0,6.2,633,93444.52,0
37,86974.44,1,1,8.6,520,55608.23,1
42,250000.0,2,0,5.2,634,102951.19,1
32,250000.0,2,0,9.8,710,113122.42,0
32,250000.0,2,1,1.3,698,47441.11,1
26,119203.06,1,1,1.0,627,64165.19,1
44,37508.79,2,0,7.5,533,50885.76,0
45,150803.09,2,1,3.0,702,113177.38,0
42,250000.0,1,1,10.0,684,96893.52,0
50,250000.0,1,1,8.3,717,88009.02,1
41,72606.6,1,1,9.0,628,84951.71,0
44,40697.41,1,1,7.2,515,104072.28,0
43,39712.81,3,0,2.7,693,105013.91,0
39,60472.03,1,0,0.9,649,72009.63,0
35,67892.93,2,0,8.7,761,67612.38,0
62,83203.63,2,1,1.3,652,87642.13,1
35,164372.08,1,1,9.0,646,82634.64,0
33,81083.23,2,1,6.7,683,227492.36,0
44,108491.55,1,0,4.8,602,75721.12,0
43,27372.66,2,0,6.1,598,102530.37,0
26,57551.8,1,1,6.2,642,110994.05,0
51,55440.3,1,0,4.5,576,169024.83,0
39,23119.08,1,1,8.6,632,62475.63,0
29,79565.16,2,1,8.5,805,164457.34,0
52,27562.41,2,0,5.4,733,84224.15,1
46,75383.0,2,1,3.5,675,250000.0,0
27,114507.83,1,0,8.3,774,105951.42,0
58,250000.0,4,1,0.0,584,51769.0,1
47,53175.69,1,0,6.1,849,82359.04,1
40,112270.52,2,1,6.8,613,164207.5,0
56,63837.1,2,1,2.9,810,93363.75,0
42,26134.16,2,1,7.4,810,87617.28,1
40,250000.0,1,0,4.9,510,124382.11,1
33,118191.28,2,1,3.6,767,77058.18,1
46,145634.31,2,0,7.4,627,81857.48,1
45,250000.0,1,1,2.3,605,58833.19,0
40,75102.09,2,1,7.2,692,195934.23,0
32,35829.38,1,1,0.0,569,51916.39,1
41,52553.06,2,0,5.7,690,97131.88,1
39,32934.93,2,1,5.1,575,111693.41,0
27,215623.59,2,1,3.7,664,89448.82,0
25,250000.0,1,1,6.0,757,51191.39,0
46,113638.35,1,1,4.8,681,57418.46,1
18,167468.46,2,1,7.6,621,113856.89,0
42,197331.29,1,1,6.4,693,63361.98,0
35,250000.0,2,1,6.1,537,35424.44,0
53,250000.0,1,0,5.7,583,107120.02,0
35,17976.07,2,1,3.8,616,60775.5,0
47,65273.14,1,0,4.2,713,119564.78,1
36,104693.23,1,1,5.6,682,82193.82,1
41,59134.89,1,0,4.6,693,80430.55,1
47,84791.91,1,0,7.8,648,92140.71,0
35,139283.82,1,1,5.2,587,53919.26,0
50,136710.59,1,1,5.9,769,62075.77,0
30,193152.8,2,1,1.5,594,80065.4,0
43,106376.55,1,0,7.4,684,53777.51,1
49,8989.7,2,1,3.5,641,124092.54,1
47,79565.41,3,1,2.4,695,78373.76,0
59,130089.35,2,1,9.1,602,46878.69,0
32,202222.09,1,1,6.7,734,69982.6,1
26,183535.22,1,0,7.4,760,94193.47,1
30,96240.17,1,0,6.1,729,73631.21,1
47,61948.18,2,0,4.8,663,107740.64,0
45,99532.03,2,0,4.3,615,116527.35,1
41,20971.66,1,0,6.9,850,250000.0,1
29,66816.71,1,1,7.8,571,151048.29,1
48,226840.27,1,0,4.8,720,43096.55,0
28,99312.06,1,0,10.0,677,76531.7,1
52,133927.58,3,0,4.5,645,79823.75,1
69,31665.69,1,0,1.5,665,116581.61,1
44,201323.68,1,1,0.7,609,59127.49,0
46,92680.78,1,0,0.8,684,70862.84,0
35,130818.65,1,0,4.0,675,51409.57,1
22,150883.0,1,1,4.4,850,68634.14,0
34,196505.57,1,0,6.7,736,69795.89,1
29,117294.17,1,1,4.9,691,78175.56,0
26,94283.31,1,1,7.1,696,52766.63,0
57,38439.38,2,1,5.1,797,140011.04,1
43,29002.61,2,0,5.0,572,111308.53,1
44,115649.0,1,0,3.6,635,46891.49,0
37,131406.65,3,1,8.6,497,91058.08,0
38,146566.79,1,1,1.2,695,44498.03,0
50,53449.21,3,1,5.8,718,164650.45,1
40,67303.68,3,1,4.5,570,186076.6,0
45,114191.08,1,1,7.0,765,87770.71,0
38,74028.83,1,1,4.9,592,61320.82,0
37,250000.0,2,0,5.0,623,66745.61,1
26,66187.01,1,1,4.3,660,73378.12,0
20,137664.31,1,1,8.5,778,85775.84,0
37,179900.91,2,0,5.0,581,166754.22,1
41,187248.07,2,1,9.9,673,138356.06,0
27,73037.72,2,0,5.7,712,139318.36,0
40,151380.95,2,1,5.1,695,97180.48,0
41,138938.91,3,1,4.6,698,53553.67,1
18,155799.31,2,1,6.4,711,63642.67,1
31,113127.94,2,1,3.5,606,92493.12,0
44,180754.17,2,0,5.4,785,52421.39,1
44,122747.66,4,0,5.0,641,103193.1,0
28,34425.14,3,0,5.8,630,129297.41,0
42,120200.64,2,1,5.9,758,115032.55,0
50,130189.05,2,0,6.0,600,112972.56,0
48,172470.03,2,1,5.2,676,38860.66,0
39,115746.49,1,1,8.9,592,163992.35,0
35,250000.0,3,0,6.1,850,44455.39,1
34,96707.67,1,1,10.0,835,84021.48,0
45,70164.94,1,1,5.1,641,118884.72,1
42,246010.58,1,1,7.4,692,105760.65,0
46,94798.66,2,1,3.2,650,50642.1,0
41,108312.53,2,0,8.5,622,54902.73,0
48,130226.81,1,1,3.2,660,102410.77,1
41,122813.51,1,0,6.1,647,113260.44,0
48,154965.42,1,1,4.3,528,54683.82,0
49,165808.69,1,1,6.1,671,107391.0,0
32,65371.95,1,0,4.4,647,45510.21,1
22,41341.47,2,0,3.0,675,119197.86,1
55,45707.27,1,1,4.3,644,60465.98,0
43,228847.62,1,1,8.9,621,93320.59,1
23,89167.84,1,0,6.2,720,86529.09,1
33,178839.65,2,0,1.8,693,151730.43,0
48,168806.59,2,1,7.7,762,100360.45,0
37,108296.35,1,1,2.8,690,68731.93,1
35,52795.88,1,0,6.9,634,105808.03,0
54,171527.97,2,1,6.4,699,236015.06,1
30,105688.98,1,1,6.5,492,125570.2,1
32,39082.72,2,0,9.6,818,87635.36,0
42,74502.77,3,1,2.9,672,61848.25,0
44,26803.67,2,1,6.5,825,68196.18,0
45,77208.93,3,1,8.1,580,122218.02,0
49,112300.15,1,1,3.4,561,60412.65,1
42,97819.56,1,1,3.1,679,90108.96,0
45,89526.2,1,1,4.3,679,171869.97,1
37,111482.92,1,1,5.8,677,96301.73,0
41,148771.33,1,1,1.5,665,55378.99,0
41,188278.69,1,0,6.4,600,239808.62,1
42,204996.45,2,1,1.5,531,198921.72,1
48,59693.74,1,1,8.2,673,112768.73,0
46,218131.67,2,1,6.3,547,159796.26,1
40,105806.58,1,1,9.8,540,79811.6,0
32,82402.06,1,1,6.7,620,124687.95,0
41,46894.72,1,1,4.2,684,74382.21,0
40,8088.08,2,1,3.0,809,48904.67,0
42,141879.07,2,1,5.6,728,250000.0,1
62,138207.44,2,1,4.9,765,47792.44,0
35,69415.03,1,0,8.0,702,102895.18,1
44,70997.58,1,0,2.7,679,102355.72,1
51,95247.31,3,0,10.0,850,113523.76,0
41,81345.8,1,1,8.2,544,86440.11,0
63,57540.72,1,0,4.5,617,86846.94,1
36,42616.96,1,1,9.5,623,95783.93,0
43,219701.26,1,1,3.0,721,111692.6,1
32,74213.99,1,0,5.5,572,89926.47,1
36,137679.45,1,0,1.8,711,87273.53,1
42,156255.78,2,1,9.6,696,49665.48,1
48,142347.96,3,0,0.9,715,222731.45,1
43,161910.91,1,1,1.4,714,114534.29,0
53,141278.39,1,1,3.4,773,98871.17,0
39,64413.37,2,1,8.3,646,67951.85,0
37,84787.21,1,1,7.4,692,57293.28,1
67,215914.41,3,0,5.3,591,132529.28,0
44,72582.16,1,1,7.5,573,83752.97,0
33,105914.06,2,1,4.7,791,119019.67,1
33,149209.69,3,0,6.1,585,48976.57,0
31,250000.0,1,0,9.1,701,180529.53,1
49,203652.06,2,0,4.4,692,135020.89,0
36,51079.69,2,0,3.1,744,86776.12,1
41,134726.03,2,0,6.2,517,111078.94,0
39,124346.66,1,0,6.9,721,125620.02,1
47,85330.36,1,1,5.3,645,49312.05,1
32,108115.45,1,0,7.5,602,191489.27,1
29,63922.32,3,1,4.5,630,111863.25,0
42,94010.82,1,1,5.3,733,65559.86,0
46,73094.42,1,1,5.9,708,54945.59,0
43,113895.1,3,1,5.7,640,140330.96,0
32,83035.57,1,1,9.0,559,98971.44,0
47,250000.0,2,0,5.9,565,111830.02,0
33,116531.01,1,1,4.2,710,91086.42,1
35,101485.53,2,1,6.3,548,57315.72,0
31,90427.28,1,1,7.5,641,113146.98,0
53,83200.34,1,0,6.9,850,82345.09,1
46,39090.91,2,1,6.8,687,89125.78,0
46,178562.01,1,1,1.3,709,250000.0,1
52,246236.29,1,0,0.0,565,133072.06,1
68,72257.67,1,1,8.2,552,136572.26,0
23,215195.11,2,1,6.1,714,250000.0,0
33,250000.0,1,1,4.9,627,107004.18,0
34,250000.0,1,1,6.7,744,94981.11,1
31,239344.34,1,0,9.8,661,66298.44,1
29,43386.31,1,1,8.5,850,73417.43,0
37,42963.28,2,1,7.4,612,35823.82,0
28,161393.44,1,0,2.8,681,128444.92,0
43,106652.19,3,0,3.1,586,50891.46,1
41,16788.81,2,1,0.0,741,135103.46,0
45,78605.02,2,0,6.6,693,88274.21,1
45,156729.81,2,1,7.8,581,95338.73,0
46,94987.09,1,1,8.0,633,88300.35,0
36,107019.59,3,0,6.7,768,167929.32,0
61,42909.42,2,1,4.6,758,155098.24,0
42,77857.5,2,1,3.6,545,88837.47,0
21,161842.7,1,0,2.9,621,60054.82,0
30,75057.16,1,0,4.6,804,136395.64,0
23,226301.7,2,0,2.6,645,58046.88,0
40,108726.01,1,0,9.4,673,44706.64,0
39,141524.16,2,1,1.7,740,112625.38,1
35,159450.08,1,0,4.5,551,155731.0,1
60,155291.37,2,1,0.2,583,75002.49,0
45,49901.04,1,0,5.7,632,107968.84,0
47,57211.35,1,1,5.0,754,74645.96,0
31,16458.67,1,1,4.1,740,124549.93,0
30,84571.49,2,1,2.7,716,147314.98,0
40,53860.0,2,0,5.0,647,79959.51,0
42,73395.34,3,1,3.6,748,56678.12,0
21,90994.04,2,1,4.7,646,46718.76,0
38,118706.63,2,0,9.9,704,136506.12,0
40,96003.79,2,0,5.4,731,53966.03,0
38,94754.44,2,1,6.3,794,106401.6,0
32,134126.86,3,1,3.8,653,127694.78,0
35,103775.39,2,0,3.0,629,71824.37,1
38,187083.68,1,1,4.9,762,83514.04,1
41,104006.34,2,1,10.0,768,141087.35,0
46,250000.0,1,0,4.3,615,62559.77,1
51,48293.51,1,1,5.9,570,59766.15,0
37,83481.93,2,1,2.9,756,80990.64,1
35,64818.27,2,1,0.0,527,159951.46,1
44,121855.45,1,1,3.0,523,185794.02,1
46,48268.07,1,1,10.0,637,86086.91,0
36,31936.79,3,0,6.5,658,65323.7,0
48,55874.9,1,1,9.1,565,145279.76,0
50,33973.36,1,0,4.1,668,42462.73,1
53,91855.99,2,0,0.0,671,100608.28,1
58,118473.81,2,0,2.2,612,88238.96,0
31,27823.93,2,1,6.0,813,161101.11,0
40,79756.93,2,0,5.6,684,168606.57,0
40,203300.93,1,1,5.0,740,58890.03,1
39,241349.6,1,0,3.7,534,97053.73,0
34,170259.37,2,1,7.3,533,69619.01,0
25,10429.44,2,0,3.7,687,78870.9,0
41,111266.14,1,1,5.8,798,118822.9,1
32,218512.57,1,0,5.5,569,77409.33,0
41,73978.35,1,1,4.1,661,98206.87,0
32,39662.13,1,1,2.8,551,138460.09,0
29,208182.74,1,1,3.9,593,177973.11,1
42,227825.73,1,1,9.7,665,102484.93,1
42,103249.26,2,0,7.8,611,94898.14,0
46,39975.06,1,0,7.6,546,54681.7,1
62,24679.38,2,0,3.0,544,183721.12,0
43,130259.81,2,0,1.4,499,112491.22,0
45,65235.61,2,0,7.7,688,95689.73,0
29,98775.88,3,0,7.3,698,93511.26,1
27,91506.61,1,1,5.3,697,105858.55,0
56,53562.87,1,1,4.1,577,127372.44,1
31,23434.2,2,0,1.3,730,134667.32,0
30,75432.61,1,1,7.2,707,185799.94,0
40,114271.77,1,1,8.0,651,100385.67,1
39,117954.12,1,1,3.3,637,198184.86,0
31,62100.81,3,1,3.1,598,144862.52,1
37,224894.18,1,1,8.1,665,87597.33,0
52,43385.66,2,0,3.4,779,42499.47,0
32,193137.96,1,1,9.4,741,93532.85,1
26,111784.47,2,0,4.7,630,181476.23,1
49,75921.88,1,1,4.0,693,63493.74,1
45,141749.81,3,0,5.1,562,93402.48,1
34,87663.62,2,0,4.0,708,96946.39,0
24,31574.34,1,1,7.8,584,137519.63,0
33,40805.88,1,1,7.2,705,75587.77,0
39,83648.06,2,1,7.7,850,60860.66,0
52,68712.58,2,0,5.5,604,116316.0,1
30,190298.95,1,1,3.9,850,64411.07,0
39,66365.46,1,1,5.0,689,39402.62,1
47,63318.07,1,1,3.9,590,206020.78,0
18,57180.54,1,1,8.7,586,136588.6,0
50,53467.99,1,1,7.5,839,210047.6,1
28,54841.53,1,0,4.8,689,133368.42,1
43,35808.26,1,1,2.7,605,122238.48,1
42,115027.1,2,0,8.9,634,106282.51,0
51,92983.99,2,1,5.3,684,82772.59,1
46,90261.45,2,1,4.7,649,113324.75,0
18,26079.48,2,0,8.9,678,70165.38,0
32,133730.66,2,0,3.7,792,55626.32,1
41,142703.47,1,0,4.2,560,77502.33,1
38,250000.0,2,1,4.4,702,160931.89,1
45,137652.04,1,1,1.7,644,51688.05,1
48,250000.0,2,0,5.8,610,52058.97,0
46,60989.54,3,1,3.1,736,117436.62,1
38,250000.0,3,0,3.6,533,74665.96,1
22,140613.46,1,1,3.2,461,111975.76,0
35,129080.12,2,1,3.5,668,140505.34,0
44,88638.02,1,0,2.9,639,110774.8,1
29,75699.97,1,0,5.6,542,67714.42,0
46,64571.15,1,0,4.6,513,160313.28,1
49,250000.0,1,0,5.1,804,125683.25,1
41,86638.66,2,1,10.0,687,91093.11,0
18,142288.79,1,0,4.6,652,89130.13,1
27,163222.0,1,0,6.5,826,106495.88,1
59,161714.14,4,1,6.8,732,78211.52,1
35,115385.9,2,1,4.8,792,43196.85,0
20,250000.0,1,0,5.7,556,126138.52,0
52,134968.31,2,1,5.1,553,122810.69,0
40,63336.13,2,0,5.5,699,31955.04,0
51,78306.18,1,1,3.5,683,113251.83,1
43,27453.51,2,0,3.8,750,198388.51,1
45,123999.31,3,0,5.0,520,54183.28,1
44,150214.81,1,0,0.1,706,87080.12,1
47,158790.19,2,0,8.7,729,82923.43,1
63,140615.22,1,1,10.0,725,189994.48,0
50,88857.31,2,0,5.4,617,149043.15,0
24,100990.81,1,0,6.7,691,60613.79,0
44,101196.39,1,0,7.7,588,104979.28,1
51,190729.32,4,0,1.7,627,250000.0,1
52,18429.77,2,0,7.3,567,67944.49,1
36,71958.86,1,0,3.9,589,89549.4,0
52,45554.95,1,1,10.0,631,113396.21,0
49,250000.0,1,1,4.5,611,68394.0,1
66,215116.6,4,1,7.3,589,198989.3,0
32,74222.33,1,1,4.6,546,72755.82,1
35,32648.43,1,1,10.0,807,48170.36,0
37,40905.04,2,1,3.7,610,71063.07,0
35,189075.45,1,1,7.9,676,120743.53,1
31,26710.53,1,1,6.6,509,62842.48,0
18,102134.08,3,1,6.0,759,103110.31,1
36,169617.11,1,0,5.6,663,115926.62,0
44,37623.1,3,0,3.3,614,52236.91,0
35,101373.09,2,0,0.0,615,69835.58,1
59,75134.89,1,0,7.7,720,105303.49,1
40,68060.23,2,0,3.8,414,123457.27,0
53,59646.22,2,1,7.9,584,70623.07,0
43,178750.56,2,1,5.9,640,96361.54,0
48,244293.69,2,1,8.0,640,79204.92,0
43,83908.69,1,1,7.0,850,124878.62,0
54,129454.52,1,1,0.0,623,113698.0,0
41,103005.57,2,1,6.5,729,76076.72,0
45,20916.89,1,0,4.1,795,111621.02,1
44,81536.01,1,1,7.9,704,74749.34,0
37,17080.12,2,1,6.5,596,110567.1,0
44,70553.78,1,0,6.5,547,111262.49,0
62,99429.03,2,0,4.3,710,250000.0,0
37,160900.86,2,0,2.7,782,77361.69,0
44,121749.17,2,0,3.9,694,84456.69,1
53,181732.02,1,0,0.5,749,67259.31,1
51,52376.08,1,1,3.5,850,56545.13,1
